Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000004268,Emg1,0.01901350091746385,0.0073692207508579965,0.03915793476427472,1637,0.36200702987711075,806
ENSMUSG00000039367,Sec24c,0.019005906627733625,0.00755319027327217,0.03986605517940491,1890,0.36879556472289,883
ENSMUSG00000029705,Cux1,0.01900074070081144,0.007390394622927232,0.039259390805184105,1371,0.26577589734165963,733
ENSMUSG00000030879,Mrpl17,0.01900027426399994,0.0074103577398270115,0.03933221946351501,1129,0.19375241292223183,643
ENSMUSG00000028392,Bspry,0.01899187370883701,0.007465211948156192,0.039552857372712344,1841,0.41607429774912225,868
ENSMUSG00000055978,Fut2,0.018990460372020953,0.0074753731929440015,0.03957710908464095,1117,0.21601408226941307,673
ENSMUSG00000011114,Tbrg1,0.018990106858794632,0.007533520460595744,0.039795632018751706,2020,0.4048062913531723,897
ENSMUSG00000056666,Retsat,0.018986056605398708,0.006773242534125368,0.03656775776149115,227,0.030325825058740277,190
ENSMUSG00000036686,Cc2d1a,0.018983521019421343,0.007360072012282837,0.03914238974063271,728,0.13923829784193853,496
ENSMUSG00000001642,Akr1b3,0.018971308773150824,0.00697776747665646,0.03747893382209813,767,0.19777848153647476,511
ENSMUSG00000031488,Rab11fip1,0.018964105004188506,0.007644923889086774,0.04028262185511822,1466,0.2875847133338492,796
ENSMUSG00000035585,Tsen34,0.018951879279694772,0.00731178971401647,0.038940491141342584,1113,0.2309659527462845,618
ENSMUSG00000047921,Trappc9,0.01894721111855302,0.006360348511870617,0.034665920297656465,509,0.11628373244877593,381
ENSMUSG00000037103,Dcaf15,0.01894676439700657,0.007131835831948985,0.038132788414011166,961,0.24633750598605916,609
ENSMUSG00000022235,Cmbl,0.01894361268777095,0.007715186056499013,0.04057353559088068,1105,0.21647377778945504,675
ENSMUSG00000024659,Anxa1,0.01894132313494032,0.006843665077082006,0.036895176096988676,388,0.0673786743688876,299
ENSMUSG00000021282,Eif5,0.01893599315247308,0.007739291041845231,0.04066629982416532,2195,0.4529772048021789,948
ENSMUSG00000031827,Cotl1,0.018930145283394983,0.0074686963177155175,0.039552857372712344,809,0.1668169164314801,534
ENSMUSG00000054793,Cadm4,0.018927723608268734,0.00620443327173037,0.03394359275276322,48,0.005119544884557406,44
ENSMUSG00000028469,Npr2,0.01892472072612201,0.00629522446635189,0.03436059891686254,231,0.045582900381087164,199
ENSMUSG00000020514,Mrpl22,0.01892334291544184,0.006263494587682938,0.03420720097684207,453,0.11413176212494636,340
ENSMUSG00000029674,Limk1,0.018919579144331705,0.007570899877380688,0.03994835284851683,651,0.10650392824181401,477
ENSMUSG00000032440,Tgfbr2,0.018917776808526108,0.007164457990803452,0.03826384314420332,790,0.17734553483466559,520
ENSMUSG00000092203,1110038B12Rik,0.018910963502204208,0.00770236270921032,0.04053999496794687,1650,0.33173215655449895,803
ENSMUSG00000114797,Gm49336,0.018908817610707892,0.007293466607421806,0.03887582525859945,1040,0.2269049129322221,635
ENSMUSG00000022221,Ripk3,0.01890670442713341,0.007532758704404285,0.039795632018751706,797,0.15583338983485417,534
ENSMUSG00000021508,Cxcl14,0.018901679447623186,0.007427743943241305,0.03940233355777908,767,0.14001417065330488,494
ENSMUSG00000003531,Dgcr6,0.018900363236030684,0.00781055731251401,0.041017925390989945,1765,0.34291884726986105,825
ENSMUSG00000033900,Map9,0.018899773405329494,0.00010741016090531907,0.0009862395747554577,24,0.012025265587890813,23
ENSMUSG00000026280,Atg4b,0.018885455004748492,0.007335484275698301,0.039033630230725105,832,0.18311296444666703,564
ENSMUSG00000115338,Pnp,0.018884142149748307,0.007964196944938218,0.04173186119245744,3291,0.7707434427695555,1089
ENSMUSG00000020231,Dip2a,0.018883486537770396,0.007288288384416086,0.03885920133527752,408,0.0737713425440209,338
ENSMUSG00000044583,Tlr7,0.018879600600840648,0.004281544168927676,0.024927015403732277,15,0.0016809597941559113,15
ENSMUSG00000046574,Prr12,0.018868078282186503,0.0057093383937179,0.0317037981609956,259,0.06614889043927161,230
ENSMUSG00000024357,Sil1,0.018867238503583586,0.007367209533907237,0.03915793476427472,505,0.09352360627588663,376
ENSMUSG00000020086,H2afy2,0.01885051039330232,0.005983064205840272,0.03296187985401462,144,0.023020998353217647,133
ENSMUSG00000024517,Grp,0.018842286596096866,0.006596075637865795,0.03575448181869856,464,0.060780668141314005,238
ENSMUSG00000042644,Itpr3,0.01883891993348601,0.007983872609668818,0.04179997864956175,1548,0.37862392022315267,789
ENSMUSG00000026116,Tmem131,0.0188353341747299,0.008096557231780599,0.04226111712488745,2744,0.6196398106686809,1015
ENSMUSG00000067219,Nipal1,0.018833364439676085,0.007941226141755298,0.041646191236459344,1633,0.34687565596661735,813
ENSMUSG00000020889,Nr1d1,0.0188317349837477,0.0074669738830310806,0.039552857372712344,606,0.1331275646411464,440
ENSMUSG00000024150,Mcfd2,0.018829543757331604,0.00804991362979468,0.04206419836072994,1975,0.421195630474828,888
ENSMUSG00000020956,Dtd2,0.018826817787464856,0.006911795094624917,0.03719870554491659,183,0.030104635117915925,168
ENSMUSG00000032034,Kcnj5,0.018826132525871314,0.00032810693668605673,0.0026651096807271653,4,0.0005340087651612561,4
ENSMUSG00000027634,Ndrg3,0.018825679430491217,0.007638460968283578,0.040259810058810845,767,0.15921887932457607,547
ENSMUSG00000017734,Dbndd2,0.01882025077416171,0.007819942910853417,0.041055788198356466,1440,0.2853982824257024,730
ENSMUSG00000042229,Rabif,0.018812018752844432,0.007494944573410489,0.039647353281660365,475,0.08943297741440683,370
ENSMUSG00000034300,Fam53c,0.018808868894314715,0.007393197524867556,0.03926322659632027,561,0.11032173621841834,416
ENSMUSG00000063646,Jakmip1,0.018805041664480153,0.007001154454895353,0.03757246399585336,301,0.06777446872863878,265
ENSMUSG00000005732,Ranbp1,0.018804089774442985,0.007986057715388739,0.04179997864956175,1360,0.28530116326690896,714
ENSMUSG00000024581,Napg,0.0187980245752618,0.007509484717493242,0.03971313540761771,521,0.10167374520594698,403
ENSMUSG00000024668,Sdhaf2,0.018789696983493864,0.007934421601994313,0.041622074286358265,847,0.18831707858724403,564
ENSMUSG00000055760,Gemin6,0.018787254942997954,0.0056205707049512554,0.03129374689569119,60,0.008761143160671201,58
ENSMUSG00000110573,Gm5485,0.018781014301003852,0.007733647884118788,0.0406479671101497,857,0.22518427842623182,531
ENSMUSG00000041605,Inava,0.01877382915328926,0.00821773768808609,0.04282256073915947,1841,0.42047594517754555,879
ENSMUSG00000015377,Dennd6b,0.018770441753278827,0.007109461163099073,0.03803471014644639,189,0.03518426235305401,170
ENSMUSG00000006517,Mvd,0.01876862026804914,0.008210621746994828,0.04279729882432194,1468,0.3077361843496976,768
ENSMUSG00000035356,Nfkbiz,0.018764658041540098,0.008023001114012551,0.04195842794354292,784,0.15291678723657473,559
ENSMUSG00000006215,Zbtb17,0.018764558705154786,0.007447423031657907,0.03948452519931246,389,0.07194940911474995,331
ENSMUSG00000028847,Trappc3,0.018756317773336324,0.007330536505606444,0.03901830559218279,736,0.20353190017023037,518
ENSMUSG00000019055,Plod1,0.01875597145956187,0.007352619199289201,0.039113778311640236,629,0.11442143948181209,438
ENSMUSG00000027803,Wwtr1,0.01875436002227891,0.007576420063938771,0.039966304217629485,433,0.06941704079078932,332
ENSMUSG00000001909,Trmt1,0.018748233967115713,0.007687432844482256,0.04049530160316462,596,0.10818426894446427,437
ENSMUSG00000038388,Mpp6,0.0187466030190809,0.007629801926071655,0.04022540724868568,358,0.06339143192435759,295
ENSMUSG00000020023,Tmcc3,0.018745224615214225,0.008064589442468018,0.04212921876797592,979,0.1945577169365972,608
ENSMUSG00000032527,Pccb,0.018744509216774598,0.008086793244316048,0.042230477709521916,1248,0.3050660026539892,721
ENSMUSG00000015605,Srf,0.01873947013019825,0.005867919680551337,0.032450696498336214,312,0.06878268260195566,265
ENSMUSG00000028967,Errfi1,0.018735504036877956,0.008316077365932317,0.043263320600434765,927,0.14721807644859453,568
ENSMUSG00000009406,Elk1,0.01873412419975155,0.007150332607119836,0.038210032841615456,185,0.028708005564815342,164
ENSMUSG00000034285,Nipsnap1,0.018731722070105174,0.007271558031364256,0.03878095774273944,456,0.12755430184658206,368
ENSMUSG00000042520,Ubap2l,0.018731316802912623,0.008117011210139413,0.04235616275556432,965,0.1983064884834392,601
ENSMUSG00000100150,Gm19585,0.018729712089442956,0.0017612387910403982,0.011683352747280551,6,0.000681206005420366,6
ENSMUSG00000006095,Tbcb,0.018728422101677147,0.008408812333023041,0.0436816936890717,1429,0.2559866330504359,763
ENSMUSG00000057367,Birc2,0.01871278577497756,0.007444768496237764,0.03948154490036829,443,0.1508023145701308,357
ENSMUSG00000036391,Sec24a,0.018709644896318236,0.008232337308231585,0.042874957954463645,1067,0.24559856692278273,678
ENSMUSG00000001281,Itgb7,0.018708291329244828,0.006544865768340236,0.035527926404721494,188,0.032507408786625926,170
ENSMUSG00000036707,Cab39,0.01870086652091749,0.008580985485605153,0.044421019239474245,3162,0.798904169914979,1059
ENSMUSG00000036845,Lin37,0.01869770443820526,0.007846859752869362,0.04118564580720222,337,0.0686581674874843,281
ENSMUSG00000043131,Mob1a,0.01869691163066027,0.008088449119837415,0.042230477709521916,879,0.2110736628323077,561
ENSMUSG00000047379,B4gat1,0.018682369221031996,0.007708546439667785,0.04056122776633894,464,0.12214556079305543,372
ENSMUSG00000062638,Btnl1,0.018674010087872846,0.008592239891027198,0.0444670802259441,1953,0.4494445255484806,907
ENSMUSG00000020814,Mxra7,0.0186698557655441,0.005794772017399641,0.03213092953168199,404,0.08498075773673289,306
ENSMUSG00000025465,Echs1,0.01865272071714616,0.008725683053149913,0.04497266143946618,2282,0.47631226294267665,940
ENSMUSG00000073725,Lmbrd1,0.018650354180751384,0.008352766440899995,0.04344221333333572,1189,0.28657749125675197,696
ENSMUSG00000026632,Tatdn3,0.018648818488907752,0.0071716281031921625,0.03829129900371616,103,0.014734777423631988,97
ENSMUSG00000021366,Hivep1,0.018644221038021356,0.008499376383430013,0.044083214122853466,882,0.16851462329573097,586
ENSMUSG00000000253,Gmpr,0.01864420230396988,0.005595356647646987,0.031180975955242468,461,0.12870698600970512,340
ENSMUSG00000044156,Hepacam2,0.01862402182116101,0.008613831349907564,0.044555949218787,1274,0.2723487349615028,731
ENSMUSG00000032463,Faim,0.018616255592816974,0.007948500569680439,0.04167275833545435,373,0.060672945074115074,307
ENSMUSG00000030707,Coro1a,0.018613798330310263,0.00841038704607544,0.0436816936890717,1212,0.23984090203013114,699
ENSMUSG00000026558,Uck2,0.018613375419401487,0.006353012249096013,0.034645950326067244,333,0.07813682131918898,278
ENSMUSG00000042670,Immp1l,0.01861050418435582,0.008503817249424284,0.04409412686985073,588,0.10261947135101261,432
ENSMUSG00000071533,Pcnp,0.01860639312962218,0.008758129461612807,0.04509661783557975,1113,0.2056133421455397,660
ENSMUSG00000032478,Nme6,0.01859940927688005,0.0056304133604030415,0.03131160321174329,286,0.05795171084121956,235
ENSMUSG00000074238,Ap1ar,0.01859847963563834,0.008634086703110277,0.04461023603531978,878,0.17705332694494122,562
ENSMUSG00000030008,Pradc1,0.018590523801627415,0.008037136540662404,0.042009066311844576,230,0.0349794023786341,208
ENSMUSG00000055436,Srsf11,0.018587864762957672,0.008759293251756839,0.04509661783557975,1282,0.24804468047251982,714
ENSMUSG00000034165,Ccnd3,0.018585691263333738,0.008537593426786394,0.04424494654491416,946,0.1514748929971972,581
ENSMUSG00000029127,Zbtb49,0.018579869229006854,0.007041428628012492,0.03776711676576683,56,0.0069530060438199445,56
ENSMUSG00000026153,Fam135a,0.01857901831667206,0.008570320449681423,0.044377984787332264,872,0.18515898057119806,577
ENSMUSG00000001418,Glmp,0.018551672271261282,0.008992936713357658,0.046160969217721885,2110,0.4550750104307676,901
ENSMUSG00000022247,Brix1,0.018543998367947737,0.008628378090713928,0.04459706515792332,582,0.1131347960343745,432
ENSMUSG00000027309,4930402H24Rik,0.018541731821203816,0.008637064493464797,0.044613405400270256,394,0.05770560351085938,309
ENSMUSG00000097099,Gm9917,0.01854072544872099,0.008753595927514457,0.045091892316754104,478,0.09608251544723821,384
ENSMUSG00000093672,Gm20655,0.018535316991317906,0.0021507043285884375,0.013900278936502785,6,0.0004596336898547361,5
ENSMUSG00000031297,Slc7a3,0.01853166715452943,0.005229772047312453,0.029527399389808102,11,0.0007925763869286253,11
ENSMUSG00000024594,Prrc1,0.018530381577535053,0.008356059064083654,0.04344736249109795,766,0.19884836355449556,516
ENSMUSG00000030965,Abraxas2,0.018528827358052283,0.008376787573845412,0.043543141799143,352,0.05906271003784602,278
ENSMUSG00000032009,Sesn3,0.018521012122290154,0.008708525577370008,0.044908764449137654,461,0.072681609591085,360
ENSMUSG00000031985,Gnpat,0.018509640278621627,0.008614134440094068,0.044555949218787,718,0.12494630991895166,482
ENSMUSG00000019362,D8Ertd738e,0.01850366025556898,0.009200252974506773,0.04696958154111696,2798,0.6514391910217658,994
ENSMUSG00000001018,Snapin,0.018503421515083995,0.008224349331348968,0.04284518153871444,425,0.07361765918560868,343
ENSMUSG00000028343,Erp44,0.018501804283374213,0.009084535260318605,0.046517258026309835,1820,0.43693791052455727,846
ENSMUSG00000028954,Nub1,0.018488944828808224,0.008668747662447629,0.04472808303055081,1036,0.2519731979733181,629
ENSMUSG00000024922,Ovol1,0.018486456226879323,0.009011152336962702,0.04622931850085623,644,0.1143493087909481,459
ENSMUSG00000032480,Dhx30,0.018481714999494022,0.008390678908483329,0.04360333801271604,500,0.09868354932682416,380
ENSMUSG00000021458,Aopep,0.018457805985236404,0.009291559853287668,0.04735884464389114,2098,0.5041205678208213,871
ENSMUSG00000032652,Crebl2,0.018455657209894265,0.007629429121806197,0.04022540724868568,200,0.04783477719921585,178
ENSMUSG00000002129,Sf3a1,0.018452637257753264,0.009045916991562208,0.046357253588752666,1101,0.23617884746024556,657
ENSMUSG00000024190,Dusp1,0.018445322008259893,0.008932946620496152,0.04587799939633693,836,0.16069795723220642,546
ENSMUSG00000000567,Sox9,0.01843572249465403,0.009098464093351799,0.04657594112247832,848,0.19909280103556914,573
ENSMUSG00000002147,Stat6,0.018429670983730682,0.009193462848419598,0.046947618535001186,1011,0.20474664509319737,633
ENSMUSG00000022201,Zfr,0.018426197187266558,0.008629174036333565,0.04459706515792332,747,0.1434860331007077,508
ENSMUSG00000043885,Slc36a4,0.01842244222436333,0.006180211389426704,0.03383069588253336,238,0.052682143637389156,209
ENSMUSG00000034083,Ccdc174,0.01842176740378298,0.008511791546003789,0.04412335018723777,327,0.0603775066676087,270
ENSMUSG00000025224,Gbf1,0.018412514207965927,0.0094829920889834,0.048165431420465074,1384,0.2915566105618181,763
ENSMUSG00000024112,Cacna1h,0.018411456372487967,0.008423367921618574,0.043737074659609486,456,0.08118869336929833,325
ENSMUSG00000022141,Nipbl,0.018410949358214437,0.008773278971714094,0.04515630139587377,619,0.15918606204133473,469
ENSMUSG00000026833,Olfm1,0.018399880788237736,0.007424049803351096,0.0393938120752058,269,0.044171487585309435,208
ENSMUSG00000037989,Wnk2,0.018397801250012072,0.009060834645261417,0.04642109392382234,719,0.15010476368868272,476
ENSMUSG00000023460,Rab12,0.018397780242266588,0.009389212235313193,0.04776625658347928,720,0.12629370411936805,482
ENSMUSG00000005299,Letm1,0.01839015040554797,0.009684471995030641,0.04905672538905588,2620,0.5709978581960865,995
ENSMUSG00000027663,Zmat3,0.018381027534802787,0.00930990632502815,0.04741393318406374,667,0.11637617763328775,478
ENSMUSG00000056004,9330182L06Rik,0.018377383868915003,0.002576637501930934,0.01615771785441502,23,0.0033322841648100237,22
ENSMUSG00000098134,Rnf113a2,0.018375982799810852,0.007321221832300218,0.03897972199595734,179,0.03332880481923869,165
ENSMUSG00000033237,Arid2,0.018355221725827844,0.009104030148721298,0.046591794108007095,496,0.09278446990810969,384
ENSMUSG00000039126,Prune2,0.01835452347209274,0.007994824385189947,0.04183425993459487,291,0.04448732538543363,224
ENSMUSG00000049985,Ankrd55,0.01834978732719587,0.0008286858071684389,0.006032589697323023,5,0.002269094356746956,4
ENSMUSG00000006342,Susd2,0.018346725379076632,0.009640417822404546,0.048886063931994454,1319,0.2934902347304462,727
ENSMUSG00000030083,Abtb1,0.018345172150251342,0.009021541925974264,0.0462574659242414,575,0.09230683194858001,436
ENSMUSG00000000154,Slc22a18,0.018344383369005287,0.00964626987850381,0.04889581224097764,1417,0.30785958298615096,761
ENSMUSG00000030838,Ush1c,0.018340283221353528,0.009839838309232851,0.04971028354937475,2397,0.6429071980690275,1008
ENSMUSG00000023994,Nfya,0.01833992389735482,0.008642296991190568,0.044628216181383365,304,0.06053867013588917,259
ENSMUSG00000019873,Reep3,0.018338305935031614,0.009677561470530449,0.04903488383121349,1940,0.48380156720239303,854
ENSMUSG00000038086,Hspb2,0.018337051962689897,0.009178096609300024,0.046899056803045694,436,0.06081014294527147,324
ENSMUSG00000019689,Fmc1,0.018335033735559732,0.00927927401773565,0.047334582709017026,1011,0.2068596377774982,590
ENSMUSG00000018583,G3bp1,0.018333801330818692,0.009757765790700423,0.049348507827586784,1643,0.3746717612379161,810
ENSMUSG00000018169,Mfng,0.018333163676772117,0.007956871648444164,0.04170505864847026,69,0.007690926944658393,67
ENSMUSG00000045573,Penk,0.01832816473760407,0.008675264687499906,0.04474947222209834,196,0.025435407061923803,136
ENSMUSG00000027346,Gpcpd1,0.01832622865279766,0.009559201006158924,0.048500286040659514,693,0.13855942808884814,477
ENSMUSG00000031974,Abcb10,0.01832322511791067,0.009464498958734024,0.04809739586651018,411,0.07668018935198402,341
ENSMUSG00000038736,Nudcd1,0.01832079620166412,0.009107357039766173,0.046593922330458046,289,0.04340497496484608,242
ENSMUSG00000023021,Cers5,0.018302550230737753,0.009285247041935119,0.04735225038764155,632,0.13466263502887393,454
ENSMUSG00000035273,Hpse,0.01828131881607037,0.0047788950462397395,0.027374915187461338,98,0.022996439844838724,93
ENSMUSG00000036985,Zdhhc9,0.018272758668318095,0.009783917610760806,0.049454257004405484,932,0.21241303238311796,603
ENSMUSG00000004394,Tmed4,0.018272742011758644,0.009697658403674092,0.049097160294855495,1196,0.24966444998072546,694
ENSMUSG00000031125,3830403N18Rik,0.018272293420116093,0.006936946976038305,0.037291524926172874,53,0.007904638365683806,48
ENSMUSG00000035478,Mbd3,0.018267241182207794,0.009980336315933869,0.05032575252414649,1150,0.22258328590549276,661
ENSMUSG00000028670,Lypla2,0.018265055301935867,0.010078011871483827,0.05069634924100996,1895,0.4164668291413064,875
ENSMUSG00000039191,Rbpj,0.018263842805203337,0.00900189505231963,0.04619438611428314,655,0.16750829627091451,454
ENSMUSG00000020628,Trappc12,0.018256956761676015,0.009566196608183475,0.048522732204251066,745,0.15594358230237348,516
ENSMUSG00000022124,Fbxl3,0.018252017241185196,0.009967765662232786,0.05027580066310357,1697,0.4180042816354523,829
ENSMUSG00000021361,Tmem14c,0.018250249480040875,0.010166885997217046,0.051075338626594365,2376,0.5271036580279188,950
ENSMUSG00000025220,Oga,0.018247973226902237,0.01008782255908125,0.050705147540571156,1752,0.37176379591194053,851
ENSMUSG00000063235,Ptpmt1,0.018246496764369395,0.009865111575648289,0.04981128989052919,1095,0.20526037756383927,638
ENSMUSG00000033106,Slc7a6os,0.018245387031307136,0.00954033739507798,0.04843062316592047,181,0.024937855303345857,156
ENSMUSG00000090625,Gm20721,0.018244332541083885,0.0030456463916235244,0.018652483532471367,5,0.0005273858560178428,5
ENSMUSG00000024498,Tcerg1,0.018236206883758835,0.00915030573136022,0.04679054711247588,371,0.07087301954233324,299
ENSMUSG00000026737,Pip4k2a,0.018234305810528973,0.009178982287012971,0.046899056803045694,276,0.03687003478212132,230
ENSMUSG00000033400,Agl,0.01822951558530017,0.008553173395068336,0.04431351696637684,368,0.05888622515250907,298
ENSMUSG00000032757,Bet1,0.018226636053121838,0.009963737094948799,0.050268918514595966,693,0.13104057182356238,496
ENSMUSG00000025823,Pdia4,0.018226327269510265,0.008899208348244203,0.045729619369014124,481,0.10528213147870599,361
ENSMUSG00000018167,Stard3,0.018220403008286323,0.008972788360425366,0.046070079883773124,441,0.09355260238827375,335
ENSMUSG00000024160,Spsb3,0.01821862820269233,0.00952621973026524,0.04837196988438504,471,0.10207861121034802,357
ENSMUSG00000020021,Fgd6,0.01821501397138844,0.009393608414214327,0.047775740476498685,807,0.24528037693095647,543
ENSMUSG00000035172,Plekhh3,0.018210757918773617,0.009992537386914746,0.05033347249164291,414,0.06210235039161838,346
ENSMUSG00000027822,Slc33a1,0.018210298942726202,0.009955936988632619,0.05024299947539687,668,0.1273167920083315,481
ENSMUSG00000015312,Gadd45b,0.018206035322792437,0.009724471086538289,0.049206501724829974,258,0.037839732603525036,230
ENSMUSG00000038668,Lpar1,0.018201710689582557,0.009109384677357557,0.046593922330458046,563,0.16389285039743973,426
ENSMUSG00000028394,Pole3,0.018199053896917672,0.009257675493126172,0.04723717654943151,430,0.08525166508059037,345
ENSMUSG00000034006,Pqlc1,0.018196051526262823,0.008914637065429387,0.04579642983598887,337,0.07689237664339706,286
ENSMUSG00000044452,Zfp507,0.018189524176532974,0.008199125620757197,0.042749185227429556,216,0.039951378208317505,185
ENSMUSG00000019876,Pkib,0.01818749515221646,0.008255615722286613,0.04298269475958273,53,0.009776586172722177,50
ENSMUSG00000015002,Efr3a,0.018185177875202897,0.01024065569669097,0.05140487691962275,1034,0.21301174913635484,631
ENSMUSG00000022387,Brd1,0.018183318262775545,0.010428877970091621,0.0522523893833401,1342,0.2757447815583339,750
ENSMUSG00000075467,Dnlz,0.0181801366712645,0.009296624186200697,0.04737186113135861,478,0.1138343447705046,356
ENSMUSG00000020664,Dld,0.018172098309321927,0.01008161136649055,0.05070093946543449,1228,0.249102009224722,689
ENSMUSG00000004768,Rab23,0.018171611736480468,0.009301238625313513,0.04738257873138247,210,0.029739702150690682,180
ENSMUSG00000033763,Mtss2,0.018162705399656604,0.009020071662170448,0.0462574659242414,393,0.07981618523137474,296
ENSMUSG00000031901,Dus2,0.01816018840974686,0.00791456991089623,0.04152948266092908,185,0.03813746092753064,161
ENSMUSG00000025495,Ptdss2,0.01815682533305874,0.00931448554026959,0.04742445430635372,684,0.19750149368690575,485
ENSMUSG00000063730,Hsd3b2,0.018155875226485388,0.007985052494188016,0.04179997864956175,91,0.017491314064670173,85
ENSMUSG00000026317,Cln8,0.018151602608944602,0.00969096625230148,0.04907644718590355,408,0.07698177254207828,324
ENSMUSG00000031948,Kars,0.018148662012221463,0.010073098418944992,0.05068514508455282,1032,0.2162445557591333,625
ENSMUSG00000054404,Slfn5,0.01814417696674334,0.00921386221553222,0.047026336528233015,78,0.008200717734631961,74
ENSMUSG00000020220,Vps13d,0.01814187132445395,0.010519279719350294,0.052663382601332104,983,0.1990889017650353,637
ENSMUSG00000037531,Mrpl47,0.01814092090408528,0.009076560973215964,0.04648904153192508,454,0.08864631623780213,350
ENSMUSG00000022656,Nectin3,0.018138539734452955,0.01026375257824097,0.051507113669901294,1423,0.32512328733056284,754
ENSMUSG00000031538,Plat,0.01813459063339757,0.007799303240757949,0.04097022629450494,383,0.07615226163268858,286
ENSMUSG00000026097,Ormdl1,0.01812662870693316,0.01034839476668692,0.051890475910873105,512,0.08795380581372046,393
ENSMUSG00000028945,Rheb,0.018124007577563783,0.009986963015886863,0.05032681067853085,1382,0.34493221210290825,706
ENSMUSG00000033470,Cysltr2,0.018113163906606475,0.008626704041034383,0.04459706515792332,103,0.01867393678686079,96
ENSMUSG00000029432,Nipsnap2,0.018110485941921255,0.01031563223566434,0.051739942757775235,1130,0.24968726583457593,653
ENSMUSG00000031709,Tbc1d9,0.01810643522995803,0.009988547670310988,0.05032681067853085,374,0.06459131951311894,294
ENSMUSG00000036918,Ttc7,0.018098981135457742,0.010715607295093132,0.053561005046652274,1349,0.29037735728062997,763
ENSMUSG00000038733,Wdr26,0.018096300619867098,0.010530256043975061,0.052704350475799855,1504,0.3997133709684594,787
ENSMUSG00000000317,Bcl6b,0.0180920167695559,0.006808730531590257,0.03672782630090811,150,0.02832045487441146,139
ENSMUSG00000054051,Ercc6,0.018083054609349152,0.008873953371628662,0.04562469377909025,109,0.015081848266693568,100
ENSMUSG00000008373,Prpf31,0.018079250473063586,0.009810428441560104,0.04957497971713916,520,0.09807134384313665,388
ENSMUSG00000002052,Supt6,0.01807733019330023,0.010801946423741215,0.05394968953667893,1140,0.2004692699187909,664
ENSMUSG00000008855,Hdac5,0.018064950684830196,0.010272632708396845,0.051537970373501746,456,0.08024033191046775,343
ENSMUSG00000033576,Apol6,0.018058483845203598,0.005728172169384038,0.031799023437513216,44,0.008514878068945821,44
ENSMUSG00000079197,Psme2,0.018037413574092623,0.010651029483281782,0.05326643925789662,1069,0.22431827335399887,631
ENSMUSG00000038618,Rassf7,0.018030120475648774,0.011068035340010995,0.055045534747144825,1228,0.2606204080288378,731
ENSMUSG00000002395,Use1,0.018027208559078738,0.010935568620562774,0.05451604869257569,1772,0.44524255487295783,838
ENSMUSG00000044857,Lemd2,0.0180255381770918,0.011056453009318679,0.05500242864034647,1068,0.19183164293054325,653
ENSMUSG00000037447,Arid5a,0.018022962428164892,0.00873042895499676,0.04498483450350461,150,0.027308956913333016,135
ENSMUSG00000034731,Dgkh,0.018014644444040235,0.007977249439032219,0.04178865065660715,268,0.08847787335085669,230
ENSMUSG00000060227,Casc4,0.01801058127164728,0.004986903955641386,0.02835127771587747,153,0.04472542120664761,147
ENSMUSG00000055065,Ddx17,0.018009666397472476,0.011347544772909224,0.0561838945998489,3233,0.7576592783335199,1091
ENSMUSG00000036992,Nxt1,0.018006756383787296,0.009740709136562442,0.04927545327018679,338,0.06381805917299703,277
ENSMUSG00000062300,Nectin2,0.017999684478767014,0.011277782767790123,0.05592513307975935,2922,0.7067656938934785,1034
ENSMUSG00000034422,Parp14,0.01799809227099341,0.01086384447356159,0.05423012734699303,986,0.23471996206660659,621
ENSMUSG00000019734,Tmc4,0.017997192417592203,0.01132320446441093,0.05609281833525068,2690,0.6799695661824274,1035
ENSMUSG00000033623,Pcgf3,0.017987109838174288,0.011044499833875676,0.05495745447399793,938,0.18449839553831424,573
ENSMUSG00000074896,Ifit3,0.017983781181659546,0.007522037948545224,0.03976837603000836,118,0.021415614180893792,96
ENSMUSG00000033021,Gmppa,0.017981780895707733,0.011190116584952614,0.055520986021948694,1208,0.2442378392992011,693
ENSMUSG00000027695,Pld1,0.01798040425461357,0.010963369284371804,0.05462208152754517,1081,0.23085191419460213,658
ENSMUSG00000029599,Ddx54,0.017979578630118037,0.011146587146506182,0.05533411019926997,1191,0.22396655836319296,662
ENSMUSG00000032854,Ugt8a,0.01797694871646224,0.007711461445871093,0.04056525397885187,28,0.004849936896565194,28
ENSMUSG00000040331,Nsmce4a,0.017976912158136994,0.011079955033815647,0.05506127772796088,1196,0.2574329458461655,679
ENSMUSG00000031024,St5,0.017959922161474347,0.011075906655778178,0.055055659296069134,729,0.11844128859810107,475
ENSMUSG00000039783,Kmo,0.017936787862741374,0.008890403140441316,0.04569681744946532,20,0.0014213940544961108,18
ENSMUSG00000038991,Txndc5,0.017934973897598232,0.011546682338052117,0.05706504689279868,2869,0.697845435814454,1024
ENSMUSG00000018774,Cd68,0.01792810941507798,0.009400944627106167,0.047800168194251216,107,0.014386280045004146,101
ENSMUSG00000002733,Plekha3,0.017924680681380065,0.011124046565925472,0.05525128577321604,959,0.19230963484895405,608
ENSMUSG00000027765,P2ry1,0.017923571203944427,0.01066538806962214,0.05332411433113411,528,0.13662972963624145,404
ENSMUSG00000050150,Slc9b1,0.017922171316415113,0.0001349732899875722,0.0012075917538053578,3,0.0017992508321969987,3
